test_preparation_course,math_score,reading_score,writing_score,total_score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental_level_of_education_bachelor's degree,parental_level_of_education_high school,parental_level_of_education_master's degree,parental_level_of_education_some college,parental_level_of_education_some high school,lunch_standard
0,0.54,0.37349397590361444,0.4666666666666667,0.4652014652014652,False,False,True,False,False,False,False,False,True,False,True
1,0.59,0.7349397590361446,0.7333333333333333,0.6813186813186813,False,False,False,True,False,False,False,False,True,False,False
0,0.6599999999999999,0.6265060240963856,0.6444444444444444,0.6446886446886447,False,True,False,False,False,False,False,False,False,True,True
0,0.76,0.6506024096385542,0.6888888888888889,0.7032967032967034,True,False,False,False,True,False,False,False,True,False,True
0,0.74,0.7469879518072289,0.7999999999999999,0.7619047619047619,False,False,False,True,False,False,False,True,False,False,True
1,0.94,0.8433734939759037,0.9111111111111111,0.901098901098901,False,True,False,False,False,False,False,False,False,False,True
0,0.63,0.5301204819277109,0.4888888888888889,0.5531135531135531,True,False,True,False,False,False,False,False,True,False,False
1,0.95,0.8674698795180723,0.9111111111111111,0.9120879120879121,False,False,False,False,True,False,False,False,False,False,True
0,0.4,0.5060240963855421,0.4888888888888889,0.46153846153846156,False,False,False,True,False,False,False,True,False,False,False
0,0.82,0.7831325301204819,0.7777777777777777,0.7948717948717949,False,True,False,False,False,False,False,False,False,True,True
0,0.6799999999999999,0.6385542168674699,0.6222222222222222,0.6483516483516484,True,False,False,False,False,False,True,False,False,False,True
0,0.5499999999999999,0.5060240963855421,0.4888888888888889,0.5164835164835165,True,True,False,False,False,True,False,False,False,False,False
0,0.7899999999999999,0.7349397590361446,0.7444444444444445,0.7582417582417582,True,False,True,False,False,False,False,True,False,False,True
0,0.86,0.9036144578313254,0.8555555555555555,0.8717948717948718,False,False,True,False,False,True,False,False,False,False,True
0,0.76,0.6506024096385542,0.7,0.706959706959707,True,False,False,True,False,False,False,False,True,False,True
0,0.64,0.3975903614457831,0.3666666666666667,0.4761904761904762,True,False,False,False,False,False,False,False,False,True,True
0,0.62,0.3855421686746988,0.4666666666666667,0.4981684981684982,True,False,False,True,False,False,False,False,False,True,False
1,0.54,0.5301204819277109,0.5777777777777777,0.5494505494505495,False,True,False,False,False,False,False,False,False,True,True
1,0.77,0.963855421686747,0.9333333333333333,0.8827838827838828,False,True,False,False,False,False,False,True,False,False,False
1,0.76,0.8433734939759037,0.8333333333333333,0.8095238095238095,False,False,True,False,False,False,False,False,False,True,True
0,0.74,0.8674698795180723,0.8222222222222222,0.8058608058608059,False,False,False,True,False,False,False,False,True,False,True
1,0.6599999999999999,0.6867469879518072,0.7,0.6813186813186813,False,False,False,False,True,False,False,False,True,False,True
1,0.6599999999999999,0.7349397590361446,0.7555555555555555,0.7142857142857143,False,False,False,True,False,False,False,False,False,True,True
1,0.6699999999999999,0.7349397590361446,0.7666666666666666,0.7216117216117216,False,True,False,False,False,False,True,False,False,False,False
0,0.71,0.3855421686746988,0.4666666666666667,0.5311355311355311,True,False,False,True,False,False,False,False,True,False,True
0,0.9099999999999999,0.8313253012048193,0.8222222222222222,0.8571428571428571,False,False,True,False,False,False,False,False,False,False,True
0,0.69,0.49397590361445787,0.5222222222222221,0.575091575091575,True,False,False,True,False,True,False,False,False,False,True
0,0.54,0.5060240963855421,0.4444444444444444,0.4981684981684982,True,False,True,False,False,False,False,True,False,False,False
1,0.53,0.4216867469879518,0.43333333333333335,0.4652014652014652,True,False,True,False,False,False,True,False,False,False,True
0,0.6799999999999999,0.5180722891566265,0.5444444444444444,0.5860805860805861,True,False,False,False,True,False,False,False,True,False,True
1,0.5599999999999999,0.5301204819277109,0.5555555555555556,0.5494505494505495,True,False,True,False,False,False,False,False,False,True,False
0,0.36,0.4337349397590361,0.3666666666666667,0.38461538461538464,False,False,True,False,False,False,True,False,False,False,False
0,0.29000000000000004,0.2891566265060241,0.4111111111111111,0.3296703296703297,False,False,False,True,False,True,False,False,False,False,False
0,0.62,0.6867469879518072,0.6666666666666666,0.6556776556776557,False,False,True,False,False,False,False,False,False,False,True
1,0.6799999999999999,0.6024096385542169,0.7,0.663003663003663,False,False,True,False,False,False,False,False,False,False,True
0,0.47,0.4457831325301205,0.47777777777777775,0.4652014652014652,False,False,True,False,False,False,False,False,False,True,True
1,0.62,0.5301204819277109,0.5333333333333333,0.5641025641025641,True,False,False,False,True,False,False,False,False,False,True
1,0.7899999999999999,0.8554216867469879,0.9333333333333333,0.8571428571428571,False,False,False,False,True,False,False,False,False,False,True
1,0.73,0.6265060240963856,0.6444444444444444,0.6703296703296704,True,True,False,False,False,False,True,False,False,False,True
1,0.6599999999999999,0.7951807228915663,0.8111111111111111,0.7509157509157509,False,False,True,False,False,True,False,False,False,False,False
1,0.51,0.5180722891566265,0.5333333333333333,0.5201465201465202,True,False,True,False,False,False,False,False,False,False,True
0,0.51,0.5903614457831325,0.5777777777777777,0.5567765567765568,False,False,False,True,False,False,True,False,False,False,True
1,0.85,0.5903614457831325,0.6777777777777777,0.7142857142857143,True,False,False,False,True,True,False,False,False,False,True
1,0.97,0.9036144578313254,0.8444444444444444,0.9084249084249084,True,False,False,False,False,False,False,False,False,False,True
1,0.75,0.6265060240963856,0.6444444444444444,0.6776556776556777,True,False,True,False,False,False,True,False,False,False,True
1,0.7899999999999999,0.7831325301204819,0.7777777777777777,0.7838827838827839,True,False,False,True,False,False,False,False,False,False,False
0,0.8099999999999999,0.7228915662650602,0.7666666666666666,0.7692307692307693,False,False,True,False,False,False,False,False,False,False,True
0,0.82,0.9397590361445783,0.8777777777777778,0.8754578754578755,False,False,False,True,False,False,False,False,False,False,True
0,0.64,0.5542168674698795,0.6222222222222222,0.6080586080586081,False,False,False,True,False,False,False,True,False,False,True
1,0.78,0.7951807228915663,0.7777777777777777,0.7838827838827839,True,False,False,False,True,False,False,False,False,True,False
1,0.9199999999999999,1.0000000000000002,0.9666666666666667,0.9597069597069596,False,False,False,False,False,False,False,False,False,True,True
1,0.72,0.6024096385542169,0.6,0.6446886446886447,True,False,True,False,False,False,True,False,False,False,True
0,0.62,0.6024096385542169,0.6,0.6080586080586081,False,False,True,False,False,False,True,False,False,False,False
0,0.7899999999999999,0.6626506024096386,0.6555555555555556,0.706959706959707,True,False,True,False,False,False,False,True,False,False,True
0,0.7899999999999999,0.7108433734939759,0.611111111111111,0.706959706959707,True,False,True,False,False,False,False,False,False,True,False
1,0.87,0.8795180722891567,0.8666666666666667,0.8717948717948718,True,True,False,False,False,True,False,False,False,False,False
0,0.4,0.37349397590361444,0.4444444444444444,0.4065934065934066,False,True,False,False,False,False,False,False,False,False,True
0,0.77,0.5421686746987951,0.6,0.6446886446886447,True,False,False,True,False,False,False,False,True,False,False
0,0.53,0.3373493975903614,0.3333333333333333,0.4065934065934066,True,False,False,False,True,False,False,False,False,False,True
0,0.32,0.2650602409638554,0.25555555555555554,0.2820512820512821,False,False,True,False,False,False,False,False,True,False,False
1,0.5499999999999999,0.6626506024096386,0.7666666666666666,0.6556776556776557,False,False,True,False,False,False,False,False,False,False,True
0,0.61,0.6024096385542169,0.6222222222222222,0.6117216117216118,True,False,True,False,False,False,False,True,False,False,False
0,0.53,0.6385542168674699,0.6666666666666666,0.6080586080586081,False,True,False,False,False,False,False,False,False,False,False
0,0.73,0.5903614457831325,0.5777777777777777,0.6373626373626374,True,False,False,True,False,False,False,False,False,True,True
1,0.74,0.6987951807228916,0.7666666666666666,0.7362637362637363,False,False,False,True,False,False,False,False,True,False,True
0,0.63,0.6867469879518072,0.711111111111111,0.673992673992674,False,False,True,False,False,False,False,False,True,False,True
1,0.96,0.8795180722891567,0.9111111111111111,0.9194139194139195,True,False,True,False,False,True,False,False,False,False,True
1,0.63,0.7590361445783133,0.7777777777777777,0.717948717948718,False,False,False,True,False,False,False,False,True,False,False
0,0.48,0.40963855421686746,0.4,0.43223443223443225,True,True,False,False,False,True,False,False,False,False,False
0,0.48,0.3132530120481927,0.3888888888888889,0.3992673992673993,True,True,False,False,False,False,False,False,False,False,True
1,0.9199999999999999,1.0000000000000002,1.0,0.9706959706959708,False,False,False,False,True,True,False,False,False,False,False
1,0.61,0.6506024096385542,0.7555555555555555,0.6703296703296704,False,False,False,True,False,False,False,True,False,False,False
0,0.63,0.37349397590361444,0.4111111111111111,0.47985347985347987,True,True,False,False,False,False,True,False,False,False,False
0,0.6799999999999999,0.6144578313253012,0.6333333333333333,0.6446886446886447,True,False,False,True,False,True,False,False,False,False,False
1,0.71,0.6987951807228916,0.6666666666666666,0.6923076923076923,True,True,False,False,False,False,False,False,True,False,True
0,0.9099999999999999,0.9518072289156627,0.9111111111111111,0.9230769230769231,True,False,False,False,False,True,False,False,False,False,True
0,0.53,0.5421686746987951,0.5111111111111111,0.5274725274725275,False,False,True,False,False,False,False,False,True,False,True
1,0.5,0.5903614457831325,0.6,0.5604395604395604,False,False,True,False,False,False,True,False,False,False,False
0,0.74,0.7710843373493976,0.6777777777777777,0.7289377289377289,False,False,False,False,True,False,True,False,False,False,True
1,0.4,0.45783132530120485,0.47777777777777775,0.4432234432234432,True,False,False,False,False,False,False,False,False,False,False
1,0.61,0.40963855421686746,0.4666666666666667,0.5018315018315018,True,False,False,False,False,False,False,False,True,False,True
0,0.8099999999999999,0.891566265060241,0.8777777777777778,0.8571428571428571,False,True,False,False,False,False,True,False,False,False,True
1,0.48,0.46987951807228917,0.5333333333333333,0.4945054945054945,False,True,False,False,False,False,False,False,True,False,False
0,0.53,0.5301204819277109,0.6444444444444444,0.5677655677655677,False,False,False,True,False,False,False,True,False,False,True
0,0.8099999999999999,0.963855421686747,0.9555555555555555,0.9047619047619048,False,False,False,True,False,False,False,False,False,True,True
0,0.77,0.7469879518072289,0.7777777777777777,0.7655677655677655,False,False,False,False,True,False,False,False,False,True,True
0,0.63,0.674698795180723,0.7555555555555555,0.684981684981685,False,False,False,True,False,True,False,False,False,False,False
1,0.73,0.6987951807228916,0.7777777777777777,0.7362637362637363,False,False,False,True,False,False,False,False,False,False,True
0,0.69,0.7228915662650602,0.7444444444444445,0.717948717948718,False,False,False,True,False,False,False,False,True,False,True
0,0.65,0.7108433734939759,0.7333333333333333,0.6959706959706959,False,False,True,False,False,False,False,False,False,False,True
0,0.5499999999999999,0.674698795180723,0.7,0.6373626373626374,False,False,False,False,False,False,True,False,False,False,True
0,0.44,0.5542168674698795,0.5777777777777777,0.5201465201465202,False,False,True,False,False,True,False,False,False,False,False
0,0.54,0.5662650602409639,0.611111111111111,0.5714285714285714,False,False,True,False,False,False,False,False,True,False,True
0,0.48,0.5903614457831325,0.611111111111111,0.5567765567765568,False,False,False,False,False,False,False,False,False,True,True
0,0.58,0.4819277108433735,0.4888888888888889,0.5201465201465202,True,False,True,False,False,False,False,False,True,False,False
0,0.71,0.5421686746987951,0.4444444444444444,0.5714285714285714,True,False,False,False,False,False,False,False,False,True,True
0,0.6799999999999999,0.6144578313253012,0.6,0.6336996336996337,True,False,False,False,True,True,False,False,False,False,True
0,0.74,0.7108433734939759,0.7,0.717948717948718,False,False,False,False,True,False,True,False,False,False,True
1,0.9199999999999999,1.0000000000000002,0.9888888888888888,0.9670329670329672,False,False,True,False,False,True,False,False,False,False,True
1,0.5599999999999999,0.7469879518072289,0.6888888888888889,0.6593406593406593,False,False,True,False,False,True,False,False,False,False,True
0,0.30000000000000004,0.08433734939759041,0.05555555555555558,0.15384615384615397,True,True,False,False,False,False,True,False,False,False,False
0,0.53,0.4457831325301205,0.4222222222222222,0.46886446886446886,True,False,False,False,False,False,False,False,False,True,True
0,0.69,0.7228915662650602,0.7,0.7032967032967034,False,False,False,True,False,False,True,False,False,False,True
0,0.65,0.7831325301204819,0.7888888888888889,0.7362637362637363,False,False,False,True,False,False,False,False,False,True,True
0,0.54,0.5180722891566265,0.5888888888888889,0.5494505494505495,False,False,False,True,False,False,False,True,False,False,True
0,0.29000000000000004,0.14457831325301201,0.22222222222222215,0.22344322344322354,False,False,True,False,False,False,True,False,False,False,True
0,0.76,0.7349397590361446,0.7777777777777777,0.7582417582417582,False,False,False,False,True,False,False,False,True,False,True
0,0.6,0.4819277108433735,0.45555555555555555,0.5164835164835165,True,False,False,True,False,False,True,False,False,False,False
1,0.84,0.8674698795180723,0.8888888888888888,0.8644688644688645,True,False,False,True,False,False,False,True,False,False,False
0,0.75,0.6626506024096386,0.5777777777777777,0.6666666666666667,True,False,True,False,False,False,False,False,False,True,True
0,0.85,0.8072289156626506,0.7999999999999999,0.8205128205128205,False,False,True,False,False,False,False,False,False,False,True
0,0.4,0.49397590361445787,0.4888888888888889,0.4578754578754579,False,False,True,False,False,False,False,True,False,False,False
0,0.61,0.5662650602409639,0.5777777777777777,0.5860805860805861,False,False,False,False,True,False,False,False,True,False,True
0,0.58,0.5542168674698795,0.611111111111111,0.5824175824175825,False,True,False,False,False,False,False,False,False,False,True
1,0.69,0.5180722891566265,0.5888888888888889,0.6043956043956044,True,False,False,True,False,False,False,False,True,False,False
0,0.58,0.5060240963855421,0.6222222222222222,0.5714285714285714,False,False,True,False,False,False,False,False,True,False,True
1,0.94,0.8795180722891567,0.8999999999999999,0.9084249084249084,True,False,True,False,False,True,False,False,False,False,True
0,0.65,0.7228915662650602,0.711111111111111,0.6923076923076923,False,False,True,False,False,False,False,False,False,False,True
0,0.82,0.9156626506024097,0.9222222222222223,0.8827838827838828,False,False,False,False,False,False,False,False,False,False,True
0,0.6,0.6144578313253012,0.6888888888888889,0.6336996336996337,False,False,True,False,False,False,True,False,False,False,True
0,0.37,0.3373493975903614,0.3111111111111111,0.34065934065934067,False,False,False,False,True,True,False,False,False,False,True
0,0.88,0.7349397590361446,0.8111111111111111,0.8131868131868132,True,False,False,True,False,True,False,False,False,False,True
0,0.95,0.7710843373493976,0.8222222222222222,0.8534798534798534,True,False,False,True,False,False,False,True,False,False,True
1,0.65,0.674698795180723,0.6444444444444444,0.6556776556776557,True,False,True,False,False,False,False,False,False,False,False
0,0.35000000000000003,0.5301204819277109,0.4888888888888889,0.45054945054945056,False,False,True,False,False,False,True,False,False,False,False
0,0.62,0.5542168674698795,0.5111111111111111,0.5641025641025641,True,True,False,False,False,True,False,False,False,False,False
1,0.58,0.40963855421686746,0.4666666666666667,0.4908424908424909,True,False,True,False,False,False,True,False,False,False,False
1,1.0,0.9518072289156627,0.8444444444444444,0.9340659340659341,True,False,False,False,False,False,False,False,True,False,True
0,0.61,0.49397590361445787,0.5777777777777777,0.5641025641025641,False,False,False,False,True,True,False,False,False,False,False
1,1.0,0.963855421686747,0.9888888888888888,0.9853479853479854,True,False,False,True,False,False,False,False,True,False,True
1,0.69,0.6385542168674699,0.5888888888888889,0.6410256410256411,True,True,False,False,False,False,False,False,False,False,False
0,0.61,0.37349397590361444,0.4,0.46886446886446886,True,False,False,True,False,False,False,False,False,False,True
0,0.49,0.4819277108433735,0.4,0.4578754578754579,True,False,False,True,False,False,False,False,True,False,False
1,0.44,0.40963855421686746,0.5,0.45054945054945056,False,False,True,False,False,False,False,False,False,True,True
0,0.6699999999999999,0.5662650602409639,0.6666666666666666,0.6373626373626374,True,False,False,True,False,False,False,False,True,False,True
0,0.7899999999999999,0.5180722891566265,0.611111111111111,0.6483516483516484,True,True,False,False,False,False,True,False,False,False,True
1,0.6599999999999999,0.6867469879518072,0.7888888888888889,0.7106227106227107,False,True,False,False,False,True,False,False,False,False,True
0,0.75,0.8554216867469879,0.8333333333333333,0.8095238095238095,False,False,True,False,False,False,True,False,False,False,True
0,0.84,0.8072289156626506,0.7777777777777777,0.8095238095238095,True,False,False,True,False,False,False,False,False,True,True
0,0.71,0.6867469879518072,0.6,0.6666666666666667,True,False,False,False,False,False,True,False,False,False,True
1,0.6699999999999999,0.7590361445783133,0.7888888888888889,0.7362637362637363,False,True,False,False,False,False,True,False,False,False,False
1,0.7999999999999999,0.9036144578313254,0.8666666666666667,0.8534798534798534,False,False,False,True,False,False,False,False,False,True,True
0,0.86,0.7108433734939759,0.711111111111111,0.7655677655677655,True,False,False,False,True,False,False,False,True,False,True
0,0.76,0.6867469879518072,0.7,0.717948717948718,False,False,False,True,False,False,False,False,False,False,True
0,0.41,0.4216867469879518,0.45555555555555555,0.4285714285714286,True,False,False,True,False,False,True,False,False,False,True
1,0.74,0.8554216867469879,0.8888888888888888,0.8241758241758241,False,False,False,True,False,False,False,False,False,False,False
0,0.72,0.7710843373493976,0.7666666666666666,0.7509157509157509,False,True,False,False,False,False,False,False,False,True,False
1,0.74,0.7469879518072289,0.7777777777777777,0.7545787545787546,False,False,False,False,True,False,True,False,False,False,True
0,0.7,0.5783132530120482,0.5555555555555556,0.6153846153846154,True,True,False,False,False,False,True,False,False,False,True
1,0.65,0.7710843373493976,0.7888888888888889,0.7326007326007326,False,True,False,False,False,True,False,False,False,False,True
0,0.59,0.6385542168674699,0.611111111111111,0.6117216117216118,False,False,False,True,False,False,False,False,False,False,True
0,0.64,0.5421686746987951,0.6444444444444444,0.6117216117216118,False,False,False,False,True,False,True,False,False,False,False
0,0.5,0.4337349397590361,0.5,0.47985347985347987,False,True,False,False,False,False,True,False,False,False,True
1,0.69,0.7469879518072289,0.7888888888888889,0.73992673992674,False,False,False,True,False,False,False,False,True,False,True
1,0.51,0.46987951807228917,0.47777777777777775,0.4871794871794872,True,False,True,False,False,False,False,False,False,True,False
1,0.6799999999999999,0.7590361445783133,0.7333333333333333,0.7216117216117216,False,False,False,False,False,False,True,False,False,False,True
1,0.85,0.8313253012048193,0.9777777777777777,0.8864468864468864,False,False,False,True,False,False,False,False,True,False,True
1,0.65,0.6385542168674699,0.711111111111111,0.6666666666666667,False,False,False,False,False,False,False,False,False,False,True
0,0.73,0.7469879518072289,0.7666666666666666,0.7472527472527473,False,True,False,False,False,False,False,False,False,True,True
0,0.62,0.6024096385542169,0.6333333333333333,0.6190476190476191,False,True,False,False,False,False,False,False,True,False,True
0,0.77,0.6024096385542169,0.6,0.663003663003663,True,False,True,False,False,False,False,False,False,False,False
0,0.69,0.5903614457831325,0.5666666666666667,0.6190476190476191,True,False,False,True,False,False,False,False,False,True,True
0,0.43,0.5180722891566265,0.5333333333333333,0.4908424908424909,False,False,False,True,False,False,False,False,False,False,False
0,0.8999999999999999,0.8433734939759037,0.8333333333333333,0.8608058608058609,True,False,False,True,False,False,False,False,False,False,True
0,0.74,0.7228915662650602,0.7,0.7216117216117216,True,False,True,False,False,False,False,False,True,False,False
0,0.73,0.5903614457831325,0.5888888888888889,0.6410256410256411,True,False,True,False,False,False,False,False,False,True,True
0,0.5499999999999999,0.6506024096385542,0.6555555555555556,0.6153846153846154,False,False,False,True,False,False,False,False,True,False,False
0,0.65,0.6265060240963856,0.6333333333333333,0.6373626373626374,False,False,True,False,False,False,True,False,False,False,True
0,0.7999999999999999,0.5542168674698795,0.5888888888888889,0.6556776556776557,True,False,False,True,False,False,False,False,False,False,True
1,0.5,0.5180722891566265,0.5555555555555556,0.5238095238095238,False,False,True,False,False,False,False,False,False,True,False
1,0.63,0.674698795180723,0.6777777777777777,0.6593406593406593,False,False,True,False,False,False,False,False,True,False,False
0,0.77,0.8192771084337349,0.8555555555555555,0.8131868131868132,False,True,False,False,False,True,False,False,False,False,False
0,0.73,0.6867469879518072,0.5666666666666667,0.663003663003663,True,False,True,False,False,False,False,False,True,False,True
1,0.8099999999999999,0.6626506024096386,0.7444444444444445,0.7435897435897436,True,False,False,True,False,False,False,False,False,False,True
0,0.6599999999999999,0.7108433734939759,0.6444444444444444,0.6703296703296704,False,False,True,False,False,False,True,False,False,False,False
0,0.52,0.4819277108433735,0.4444444444444444,0.4835164835164835,True,False,False,True,False,False,False,False,False,False,False
0,0.69,0.7349397590361446,0.7333333333333333,0.717948717948718,False,False,True,False,False,False,False,False,True,False,True
1,0.65,0.8072289156626506,0.8222222222222222,0.7545787545787546,False,False,True,False,False,False,False,False,False,False,True
1,0.69,0.7228915662650602,0.7555555555555555,0.7216117216117216,False,False,False,True,False,False,True,False,False,False,True
1,0.5,0.5662650602409639,0.6222222222222222,0.5604395604395604,False,True,False,False,False,False,False,False,True,False,True
1,0.73,0.7349397590361446,0.7333333333333333,0.7326007326007326,False,False,False,False,True,False,False,False,True,False,True
1,0.7,0.7831325301204819,0.7333333333333333,0.7362637362637363,False,False,True,False,False,False,False,False,False,True,True
0,0.8099999999999999,0.6987951807228916,0.7555555555555555,0.7582417582417582,True,False,False,True,False,False,False,False,False,False,False
0,0.63,0.5301204819277109,0.5555555555555556,0.575091575091575,True,False,False,True,False,False,False,False,True,False,False
0,0.6699999999999999,0.6626506024096386,0.711111111111111,0.6813186813186813,False,False,False,True,False,False,True,False,False,False,True
0,0.6,0.6144578313253012,0.5555555555555556,0.5897435897435898,True,True,False,False,False,False,True,False,False,False,True
0,0.62,0.45783132530120485,0.4888888888888889,0.5274725274725275,True,True,False,False,False,False,True,False,False,False,True
1,0.29000000000000004,0.27710843373493976,0.37777777777777777,0.31501831501831506,False,False,True,False,False,False,False,False,False,True,False
1,0.62,0.5903614457831325,0.6444444444444444,0.6190476190476191,True,True,False,False,False,False,False,False,True,False,True
1,0.94,0.9879518072289157,1.0,0.9743589743589745,False,False,False,False,True,False,False,True,False,False,True
1,0.85,0.6987951807228916,0.6444444444444444,0.7362637362637363,True,False,False,False,True,False,False,False,True,False,True
0,0.77,0.7349397590361446,0.7,0.7362637362637363,True,False,False,True,False,False,False,False,False,False,False
0,0.53,0.49397590361445787,0.37777777777777777,0.46886446886446886,True,False,False,False,False,False,True,False,False,False,False
0,0.9299999999999999,0.8795180722891567,0.8111111111111111,0.8754578754578755,True,False,False,False,True,False,False,False,True,False,False
0,0.49,0.4337349397590361,0.47777777777777775,0.46886446886446886,False,False,True,False,False,False,False,False,False,False,True
0,0.73,0.7108433734939759,0.7555555555555555,0.7326007326007326,False,False,False,False,True,False,False,False,False,False,False
1,0.6599999999999999,0.6867469879518072,0.7888888888888889,0.7106227106227107,False,False,True,False,False,True,False,False,False,False,False
0,0.77,0.7228915662650602,0.7,0.7326007326007326,False,False,False,True,False,False,False,False,False,False,True
0,0.49,0.5542168674698795,0.5111111111111111,0.5164835164835165,False,False,True,False,False,False,False,False,False,True,True
0,0.7899999999999999,0.8674698795180723,0.8444444444444444,0.8315018315018314,False,False,False,True,False,False,False,False,True,False,False
1,0.75,0.7831325301204819,0.8888888888888888,0.8058608058608059,False,False,True,False,False,False,False,False,False,False,True
0,0.59,0.6626506024096386,0.6666666666666666,0.6373626373626374,False,False,False,False,False,True,False,False,False,False,True
1,0.57,0.7349397590361446,0.7666666666666666,0.684981684981685,False,False,False,True,False,False,False,False,False,False,True
0,0.6599999999999999,0.5903614457831325,0.5444444444444444,0.6007326007326007,True,False,True,False,False,False,True,False,False,False,False
1,0.7899999999999999,0.7710843373493976,0.7999999999999999,0.7875457875457875,False,False,False,False,True,True,False,False,False,False,True
0,0.57,0.6024096385542169,0.6888888888888889,0.6190476190476191,False,True,False,False,False,False,False,False,False,True,True
1,0.87,0.8072289156626506,0.8555555555555555,0.8461538461538461,True,False,False,False,False,True,False,False,False,False,True
0,0.63,0.5662650602409639,0.6333333333333333,0.6117216117216118,False,False,False,True,False,False,False,False,True,False,True
1,0.59,0.5542168674698795,0.6,0.5824175824175825,False,True,False,False,False,False,False,False,False,True,False
0,0.62,0.6626506024096386,0.611111111111111,0.63003663003663,True,False,False,False,False,True,False,False,False,False,False
0,0.45999999999999996,0.20481927710843373,0.28888888888888886,0.32600732600732607,True,False,False,True,False,False,True,False,False,False,True
0,0.6599999999999999,0.5060240963855421,0.4666666666666667,0.5494505494505495,True,False,True,False,False,False,False,False,True,False,True
0,0.89,0.8433734939759037,0.7666666666666666,0.8351648351648352,True,False,False,True,False,False,True,False,False,False,True
1,0.42000000000000004,0.5301204819277109,0.5333333333333333,0.4908424908424909,False,False,False,True,False,False,False,False,False,False,False
1,0.9299999999999999,0.8072289156626506,0.8888888888888888,0.8791208791208791,True,False,True,False,False,False,False,False,True,False,True
1,0.7999999999999999,0.8192771084337349,0.8333333333333333,0.8168498168498168,False,False,False,False,True,False,False,False,False,True,True
0,0.98,1.0000000000000002,0.9888888888888888,0.989010989010989,False,False,False,True,False,False,False,False,True,False,True
0,0.8099999999999999,0.7710843373493976,0.8222222222222222,0.8021978021978022,True,False,False,True,False,False,False,True,False,False,True
1,0.6,0.6385542168674699,0.711111111111111,0.6483516483516484,False,True,False,False,False,False,False,False,False,True,True
1,0.76,0.927710843373494,0.8555555555555555,0.8424908424908425,False,True,False,False,False,False,False,False,False,False,False
1,0.73,0.7349397590361446,0.6888888888888889,0.717948717948718,True,False,True,False,False,False,False,False,False,False,True
1,0.96,0.9518072289156627,0.9888888888888888,0.9670329670329672,False,False,True,False,False,False,False,False,False,False,True
0,0.76,0.7108433734939759,0.711111111111111,0.7289377289377289,False,False,True,False,False,False,True,False,False,False,True
1,0.9099999999999999,0.674698795180723,0.7777777777777777,0.7948717948717949,True,False,False,False,True,False,False,False,False,False,False
0,0.62,0.6626506024096386,0.6666666666666666,0.6483516483516484,False,False,True,False,False,False,False,False,True,False,False
1,0.5499999999999999,0.5060240963855421,0.5444444444444444,0.5347985347985348,True,False,False,True,False,False,False,False,False,True,False
1,0.74,0.8795180722891567,0.8666666666666667,0.8241758241758241,False,True,False,False,False,False,False,False,False,True,False
0,0.5,0.37349397590361444,0.35555555555555557,0.41391941391941395,True,False,True,False,False,False,True,False,False,False,True
0,0.47,0.3132530120481927,0.34444444444444444,0.380952380952381,True,True,False,False,False,False,False,False,True,False,True
1,0.8099999999999999,0.6867469879518072,0.6777777777777777,0.7289377289377289,True,False,False,False,True,False,False,False,True,False,True
1,0.65,0.6987951807228916,0.7444444444444445,0.6959706959706959,False,False,False,False,True,False,False,False,False,False,True
1,0.6799999999999999,0.40963855421686746,0.5222222222222221,0.5457875457875458,True,False,False,False,True,False,False,False,False,True,True
0,0.73,0.9036144578313254,0.8222222222222222,0.8131868131868132,False,False,False,True,False,False,True,False,False,False,False
0,0.53,0.2650602409638554,0.3,0.3736263736263737,True,False,True,False,False,False,False,False,True,False,True
1,0.6799999999999999,0.7228915662650602,0.7777777777777777,0.7252747252747253,False,True,False,False,False,False,False,False,False,False,False
0,0.5499999999999999,0.34939759036144574,0.3666666666666667,0.4285714285714286,True,False,False,False,False,False,False,False,False,True,False
1,0.87,0.8674698795180723,0.9333333333333333,0.8901098901098901,False,False,True,False,False,False,False,False,True,False,True
0,0.5499999999999999,0.3614457831325301,0.37777777777777777,0.4358974358974359,True,False,False,True,False,False,False,False,False,True,True
0,0.53,0.49397590361445787,0.5222222222222221,0.5164835164835165,False,False,False,False,True,False,False,False,True,False,False
0,0.6699999999999999,0.4819277108433735,0.5444444444444444,0.5714285714285714,True,False,True,False,False,False,False,True,False,False,True
0,0.9199999999999999,0.7469879518072289,0.8222222222222222,0.8351648351648352,True,False,True,False,False,False,False,False,False,False,True
1,0.53,0.5903614457831325,0.7,0.6043956043956044,False,True,False,False,False,False,False,False,True,False,False
0,0.8099999999999999,0.6506024096385542,0.7,0.7252747252747253,True,False,False,True,False,False,False,False,False,False,True
0,0.61,0.5180722891566265,0.5,0.5457875457875458,True,False,True,False,False,False,True,False,False,False,False
0,0.7999999999999999,0.674698795180723,0.6888888888888889,0.7252747252747253,True,False,False,True,False,True,False,False,False,False,True
0,0.37,0.4819277108433735,0.5111111111111111,0.45054945054945056,False,False,False,False,False,False,False,False,False,False,False
0,0.8099999999999999,0.8072289156626506,0.7999999999999999,0.8058608058608059,False,False,True,False,False,False,True,False,False,False,True
1,0.59,0.674698795180723,0.6888888888888889,0.6483516483516484,False,False,True,False,False,False,False,False,False,False,True
